stim1,stim2,lLO_toolloc,lPFS_toolloc,lPPC_spaceloc,lAPC_spaceloc,lPPC_depthloc,lPPC_distloc,lAPC_depthloc,lAPC_distloc,lPPC_toolloc,lAPC_toolloc,rLO_toolloc,rPFS_toolloc,rPPC_spaceloc,rAPC_spaceloc,rPPC_depthloc,rPPC_distloc,rAPC_depthloc,rAPC_distloc,rPPC_toolloc,rAPC_toolloc,cornet_s,skel,gbj,lLO_toolloc_standard,rPPC_spaceloc_standard,cornet_s_stnad,skel_stand,gbj_stand
camera_3,car_3,0.648390094,0.897979489,0.877977577,0.727876494,0.445616023,1.049373686,1.100667499,0.98793715,0.832559726,0.821829461,0.880078426,0.664016227,0.869679926,1.118237481,0.963017621,0.816637805,1.428886172,0.99651001,0.69456181,0.902238423,0.1857844,17.87485891,126.05,-1.931642671,-0.882995191,-0.471290652,-0.743441664,0.846170041
camera_3,car_4,0.747206897,1.174587852,0.934413921,0.953006968,0.931088194,0.808903632,0.933854133,0.991466462,0.962938875,1.059961207,1.160495513,1.213930267,0.976523276,1.0271301,1.048232179,0.898034314,0.718883929,1.154179566,1.057015021,1.053133691,0.1825026,18.78596268,79.318,-1.441669103,-0.320793334,-0.527167631,-0.662126967,-1.254837572
camera_3,car_5,0.879616945,0.912992807,1.24672614,0.994812035,0.433366099,1.461104844,0.865820784,0.947920231,0.94597554,0.963395432,0.707572407,0.816855791,1.068909072,1.119942474,0.987350543,1.190995528,0.887153879,1.080654416,0.828774081,1.440710286,0.19848377,20.11266096,117.74,-0.785126675,0.165333937,-0.255067107,-0.54372106,0.472563663
camera_3,guitar_1,1.294287784,0.969516319,1.06333654,0.747280162,1.296626514,0.81340015,1.118411302,0.729505946,0.995238918,0.858105618,1.118729676,1.266035875,1.003251183,1.111483269,0.757518893,0.956615646,1.256791228,1.199893766,0.961134191,1.306786251,0.2875656,41.37080259,104.32,1.270978609,-0.180153051,1.261668694,1.353537412,-0.130781415
camera_3,guitar_2,1.302574304,1.025837111,0.956694514,1.135468781,0.723223745,1.109844787,0.877880648,1.110016733,1.218737894,1.253829568,1.139261613,1.102541451,0.891909595,1.142497876,0.843254993,0.956890228,0.566822312,1.144919908,1.155446977,1.014013329,0.26540244,43.82560292,103.13,1.312066518,-0.766024306,0.884311625,1.5726248,-0.184282208
camera_3,guitar_3,0.920935755,1.005000549,0.771266203,1.03434037,1.238965142,0.534791057,0.902551915,0.905867614,0.988193022,0.900329753,0.908636974,0.855688138,0.822311716,0.685113971,1.174941843,0.739147524,1.000711006,0.919577763,1.028588872,0.817333368,0.2567406,47.7467937,99.135,-0.580251349,-1.132243231,0.73683236,1.92258542,-0.363892013
camera_3,guitar_4,1.13225348,1.02714308,0.733911896,1.087608695,1.384269063,1.154654742,1.080371935,1.125116125,1.200969663,1.251112235,1.067938966,0.829917901,0.914863895,1.068832332,0.799184958,1.108436471,0.435775298,1.194140698,1.377483578,1.049467787,0.2600662,45.38689392,105.84,0.46754717,-0.645240466,0.793455092,1.711967769,-0.062444267
camera_3,guitar_5,1.252617086,1.087026808,1.742620225,1.547461481,0.549776801,1.01831558,1.170439641,1.264637728,1.31364275,1.343387856,0.961385425,1.015803946,1.114521048,1.356337186,1.039265546,1.045754221,0.868664351,1.010596228,1.02831046,1.00346223,0.29043126,46.91469958,107.19,1.06435848,0.405340803,1.31046034,1.84832222,-0.00175009
camera_3,lamp_1,1.013122738,1.243603941,0.812601992,0.957453942,1.616606467,0.819071954,1.212919234,1.022759008,1.038770668,0.89913894,1.026644007,1.099930668,0.915033474,1.073722355,1.170008117,0.941724721,1.069813746,1.169572121,1.082905045,0.994125914,0.206222,29.64597837,109.12,-0.123151102,-0.644348154,-0.123313522,0.307113766,0.085020103
camera_3,lamp_2,1.373290642,1.044374338,1.284362419,1.425457189,1.543688272,0.948060158,0.704128788,1.119341918,1.29493523,1.350521053,0.691590071,0.799874657,1.119238581,1.283210506,1.288425303,1.096178223,1.151724167,0.991059516,1.479870592,1.063294941,0.20826954,33.69190038,114.72,1.662706646,0.430164115,-0.088451449,0.668206468,0.336788541
camera_3,lamp_3,1.272153329,1.384135708,1.08650342,1.377295439,0.427601837,1.017477185,1.112913673,1.125970949,1.130006645,1.150640176,1.122846181,1.366424607,1.494831961,1.162433616,1.071566327,1.10858501,1.333764181,1.23191282,0.929540973,1.24480234,0.14966583,34.97323456,100.19,1.161227053,2.406508883,-1.086257006,0.782563695,-0.316460638
camera_3,lamp_4,1.10928642,0.773933827,0.919729326,1.244196282,0.913237231,1.193935847,1.364962115,1.159415135,0.956910089,1.037661317,0.513211958,0.622713054,0.805806295,0.973863013,1.165531111,1.088197481,0.802477073,1.149614153,0.995923775,0.846472359,0.19496894,40.26870818,117.53,0.353667223,-1.219093544,-0.314911729,1.255177076,0.463122347
camera_3,lamp_5,1.424645409,1.175991935,1.17223326,0.974730422,0.612235732,1.202211409,1.320280581,1.109160173,1.196238161,1.282835743,0.95423616,0.951779328,1.196379666,1.346973324,0.774355888,1.289999248,0.894566665,0.967465422,1.424227394,1.01823699,0.2451802,32.94954509,98.126,1.917344296,0.836074836,0.540001283,0.601952329,-0.40925529
camera_4,camera_5,0.977624391,1.293758734,1.156009687,0.763193919,1.042151701,1.142791471,0.855425989,0.861236511,0.816119141,0.751508617,0.852326108,1.011367157,0.948041853,0.825646281,1.167991164,0.886633645,0.928742976,0.752765448,0.505768918,0.686148501,0.12360823,11.86735594,125.96,-0.299166225,-0.470660489,-1.529922059,-1.279602637,0.842123763
camera_4,car_1,0.97213703,0.966426584,1.063149588,1.356536934,1.069645288,1.292529059,1.184240631,1.480211269,1.207105348,1.231392326,0.901439787,0.967583867,0.916645574,1.198889648,1.048384285,1.351328663,1.139476158,1.234432768,1.26480105,1.264549238,0.21022403,20.65577526,127.63,-0.326374774,-0.635865402,-0.055173676,-0.495248892,0.917204708
camera_4,car_2,1.279569712,1.110603243,1.03267981,1.200432977,0.793467728,1.058014372,1.063870168,0.773807599,1.090961486,1.129411856,1.073201054,1.133660336,0.979284303,1.152848849,1.099436537,0.888051266,0.535203892,0.97379751,1.26710715,0.886484009,0.1822507,20.25473209,80.839,1.198000471,-0.306265012,-0.531456561,-0.531041416,-1.186455466
camera_4,car_3,0.609503319,0.963324208,0.632075612,0.966980764,0.828313288,0.86829237,1.218099483,1.017192043,1.023743797,1.031666981,0.753914655,1.15883545,0.970998633,1.073156752,0.644192581,1.129153642,0.860699436,1.017064899,1.241231967,1.242484892,0.15971315,19.56459152,119.5,-2.124458988,-0.349863599,-0.915188114,-0.592635466,0.551690886
camera_4,car_4,0.824049301,0.99782948,1.154011272,0.944612581,0.686339903,1.052966345,1.437234091,1.282011351,1.340410621,1.120345351,0.913825874,0.883214363,1.041890175,1.111127285,1.592779359,1.273383188,1.066465788,1.258934889,1.10559243,0.984715628,0.1457766,24.13580986,85.09,-1.060653468,0.023162486,-1.152476283,-0.184660824,-0.995336247
camera_4,car_5,0.756317809,0.799493594,1.376327572,0.717303877,1.035626937,0.69497418,0.571584321,0.660258864,0.636001826,0.388740699,1.224660191,0.887394951,1.036372135,1.010197515,0.969025726,0.779198293,1.104718814,1.10596757,0.871043335,0.908483657,0.17903763,19.85041964,118.19,-1.396493526,-0.005873035,-0.586163322,-0.567125719,0.492795055
camera_4,guitar_1,1.111535872,1.06429059,1.065603116,0.514633252,1.002599159,1.035002642,0.943579676,0.874090917,1.030955912,1.033473471,1.095428276,0.809623605,0.839103344,0.964058723,1.004184636,1.001319763,1.399516489,0.973497818,1.041600342,0.868134452,0.3068453,29.48802925,103.71,0.364820913,-1.043886919,1.589931048,0.293017034,-0.158206191
camera_4,guitar_2,1.159294584,0.872608263,0.966738278,1.090262901,1.076619474,1.028040945,0.841623619,0.884725007,1.200962186,1.194181783,1.148544559,0.940398472,1.050223155,1.042189755,1.12553257,1.198003189,0.797796588,1.044286473,0.869377715,1.023252517,0.27029157,30.42834747,104.78,0.601627872,0.067010014,0.96755552,0.376939079,-0.110100436
camera_4,guitar_3,0.932972018,1.049118836,0.926873187,1.357276018,1.369416061,1.212142719,1.035869586,1.256386241,1.114346653,0.954760487,1.182711518,1.077102352,1.298121736,1.140406472,1.122505169,0.825535639,1.03595448,1.212179947,0.993239206,1.095815082,0.24523157,33.4208714,99.07,-0.520570702,1.371434133,0.540875925,0.644017522,-0.366814325
camera_4,guitar_4,1.343718472,0.949133578,0.753806484,0.905948955,0.740233863,0.789641506,0.918798311,0.75274414,1.193469236,1.056995131,1.144052159,1.243582304,1.255339042,1.331724584,0.999156116,0.965070513,0.824053476,1.075293228,0.969405841,1.131372973,0.27350694,31.96174268,105.29,1.516075899,1.146314741,1.022301441,0.513792389,-0.087171525
camera_4,guitar_5,1.410176152,1.161502965,1.485926618,1.476500041,1.085391392,1.376254133,1.312611956,1.444848049,1.41276461,1.356560286,1.202691901,1.39398944,1.146885035,1.225715765,0.912612691,0.981350012,0.931694215,1.284658819,1.676446118,1.454825119,0.30072415,32.70904383,107.37,1.845599883,0.575637725,1.485710385,0.580487939,0.006342467
camera_4,lamp_1,1.181711812,0.974321085,0.97116989,1.259502963,1.021796999,1.12582726,1.151184396,1.27210476,1.123354739,1.266424182,1.050521245,0.927068333,1.154649516,0.978489393,1.173564183,1.302112407,1.398857765,1.190782151,0.685769119,0.95414831,0.2268903,23.02084961,98.891,0.71278153,0.616493853,0.228591581,-0.284169418,-0.374861923
camera_4,lamp_2,1.219466058,1.356891365,1.359727997,1.587300511,1.158973953,1.355463905,0.961590514,1.534444736,1.403410758,1.33237408,1.230920693,1.284373895,1.201409461,1.317702841,0.843938543,1.174150779,0.75719229,1.249118957,1.145431439,1.350535434,0.2682082,25.49957884,99.561,0.899982311,0.862541248,0.932083395,-0.06294641,-0.344739628
camera_4,lamp_3,0.968546606,1.110636441,0.793134253,0.937718377,1.131317961,1.262971942,1.225891901,1.52119795,1.076186697,1.142601678,0.940624573,0.967332191,1.057351752,0.894092398,1.424790571,1.165162548,0.937601529,1.127669152,1.365049604,1.100324388,0.1798887,25.35517333,88.338,-0.344177545,0.104520168,-0.571672731,-0.075834394,-0.849310553
camera_4,lamp_4,1.509054481,1.107119614,1.306785628,1.570133771,0.90436017,0.707225075,1.289942595,0.866125939,0.942414871,1.118499375,1.409311249,1.21666714,1.268214126,1.390672812,0.856897487,1.120941302,1.044917918,1.081187383,1.458083697,1.157719639,0.25230294,30.46517249,108.1,2.335878522,1.214062487,0.661275338,0.380225659,0.039162281
camera_4,lamp_5,1.332878669,1.025895395,0.92484777,1.127210031,0.870098046,0.846195708,0.844353037,0.767458136,1.180182442,1.008774994,1.387161829,1.088179686,1.199080333,1.197257053,0.585362946,1.117413262,1.04627562,1.198971175,0.884215209,1.242049509,0.2834224,24.18958136,88.476,1.462327783,0.850285548,1.191125242,-0.179861796,-0.843106259
camera_5,car_1,0.951751518,0.756690346,1.2227647,1.167677785,0.953201495,1.018842995,0.937717872,1.116405811,1.003943488,1.206605969,1.006895922,0.990235776,0.767698915,0.87792294,0.608524054,0.92405611,1.043169749,1.344662056,1.039778536,0.847826458,0.19973415,11.76992993,104.91,-0.427454366,-1.419611777,-0.233777736,-1.288297768,-0.104255811
camera_5,car_2,1.115358941,0.785798065,0.98917066,1.158744577,0.260889456,0.828531682,0.826669441,0.768485603,1.182948436,1.261081756,1.211037655,1.156888303,0.903850345,0.982266341,0.782467706,1.102050455,1.138405747,0.839971985,1.263435173,1.053917299,0.23979074,15.41777745,121.55,0.383777231,-0.703192957,0.448238609,-0.962732639,0.643856118
camera_5,car_3,0.559529289,1.073186613,1.200288166,1.189374716,1.62718916,0.764499527,1.410867402,0.83221306,1.163901735,1.084124624,0.891889792,1.012382688,1.036136108,1.157845605,0.99157095,0.874665446,0.636225314,1.093521536,0.981747316,0.869484496,0.1737131,15.04075979,131.81,-2.372250386,-0.007114992,-0.676820477,-0.996380922,1.105131863
camera_5,car_4,1.130052418,1.246782663,1.178321547,1.008462889,0.700198482,1.224971723,1.049920923,1.4073148,1.073302607,1.36239167,0.888005962,1.08038366,1.074777552,1.347700378,0.919036986,0.889372935,1.097759513,1.451546769,1.228771022,1.211593383,0.18191475,14.37589693,124.4,0.456633417,0.196213447,-0.537176554,-1.055718973,0.771988269
camera_5,car_5,1.039149999,0.825249873,0.939482703,0.767943623,1.6551147,1.072248671,0.776887586,0.927575962,0.740048728,0.673672341,0.976158427,0.920513799,0.804598216,0.966779272,1.414025909,1.189404296,1.181467482,0.941327351,0.736168812,0.935973848,0.2025763,17.16788757,131.23,0.005902557,-1.225450367,-0.185386379,-0.806537836,1.079055846
camera_5,guitar_1,1.435370454,1.027865623,0.840037786,0.567522443,1.172066366,1.414091885,1.297139528,0.983900468,1.022373482,1.270369934,1.063322097,1.143202821,1.048080769,1.180761414,1.525827476,1.103045469,0.867686461,1.209670787,1.233926715,1.162201758,0.2965702,20.02904771,130.17,1.970523395,0.055736937,1.4149839,-0.551183421,1.031399678
camera_5,guitar_2,1.11569633,1.025425325,1.174852444,0.900296778,0.702089114,0.860203976,0.450096924,0.94366937,1.181743583,0.843351684,1.30095825,1.147742146,1.158603499,0.940061071,1.048797534,1.327506623,1.208564202,1.113865226,1.131077813,1.318539412,0.2382355,20.47843731,131.65,0.385450142,0.637299421,0.421758594,-0.511076048,1.097938479
camera_5,guitar_3,1.024716594,1.201802131,1.16590042,1.439483055,0.954933156,1.12018903,1.265427051,1.335253692,1.163199023,1.070627608,1.11831444,1.1382695,1.096393306,0.962631298,1.094132729,0.976494835,1.486713641,0.988911417,0.836348478,0.969111054,0.22237265,24.2695391,132.1,-0.065664087,0.309953957,0.151672624,-0.172725683,1.118169871
camera_5,guitar_4,1.224612322,0.970138035,1.039945398,1.04437322,0.713003958,0.878653864,0.689728074,0.885347044,1.256005656,1.004754952,1.192087354,1.19933278,1.146408802,0.966628509,1.187602088,1.316544618,1.418505264,1.106031376,1.116363609,1.048910577,0.25936085,21.70188023,135.77,0.925499564,0.573131822,0.781445577,-0.401885532,1.283168115
camera_5,guitar_5,1.204784241,1.041091422,0.685577927,1.011634858,1.62467698,0.524895856,1.327553605,0.907442122,1.219265326,1.164108915,1.04901394,1.072558392,0.992926868,0.945567232,0.873890103,1.102628819,1.150659212,0.920442136,1.582279592,1.296213067,0.28843457,22.23207509,132.3,0.82718394,-0.234478838,1.276464055,-0.354566406,1.127161601
camera_5,lamp_1,0.998509269,1.040806051,1.07290267,1.159004583,0.399251335,0.897707567,0.922986709,1.204380107,1.358734117,1.364536534,1.011368143,0.878875376,1.324827184,0.993847192,0.775304313,1.257288281,0.991708258,1.491329003,0.966574649,1.040428144,0.190344,20.22919411,123.54,-0.195610576,1.511956238,-0.393657441,-0.533320644,0.733323831
camera_5,lamp_2,1.105317523,1.104413547,0.822022041,1.015099062,0.379156482,1.20958221,1.105151285,1.338225462,1.158991308,0.885452892,0.915549723,1.109874948,1.11846683,1.110673585,0.737109014,1.208292645,0.819870006,0.999957178,0.948932638,0.890160621,0.2393343,26.75380339,142.29,0.333987831,0.426103218,0.440467115,0.048991321,1.576298511
camera_5,lamp_3,1.261217033,1.041294907,1.34743197,1.009509848,1.621732223,1.05290983,1.270890985,1.293730349,1.024569929,1.121159664,0.766261942,0.979052165,0.927786245,1.050857432,0.928648862,1.035558341,0.522437017,1.049892883,1.025393757,0.99012847,0.17726046,18.10470986,125.02,1.107000486,-0.57724401,-0.616421988,-0.722927798,0.799862632
camera_5,lamp_4,1.097669886,0.747289234,1.167029455,1.374135052,0.969486722,0.983853897,1.015556689,0.928121268,1.176718729,0.701963846,1.292828267,0.930693604,1.043656067,0.986018267,0.95390051,1.292460989,1.200823702,0.882021801,1.567790458,1.093665692,0.24449676,29.10906007,144.69,0.296067762,0.03245448,0.528364814,0.259194582,1.68419927
camera_5,lamp_5,1.377369063,0.935765706,1.082728617,1.284853305,1.833602,1.28205996,1.124636117,0.961018808,1.213946197,1.017843661,1.269031669,0.939061538,1.161933402,1.193150762,1.564448063,1.321601266,1.518034176,1.027801801,1.052939188,1.305220891,0.2557989,25.59501867,128.38,1.682929102,0.654821126,0.720798674,-0.054428543,0.950923695
car_1,car_2,0.812771477,1.065907964,0.921035682,0.972436732,0.916328949,0.655553601,1.077398949,1.182782908,1.094377991,0.804256117,1.073702304,0.958107569,0.988437689,0.765772994,1.181784532,0.916701132,1.173844725,1.270277607,0.475637009,0.921326278,0.1554981,6.12506454,101.33,-1.116573469,-0.258100568,-0.986954907,-1.79209386,-0.265207777
car_1,car_3,1.046164779,1.175786747,0.762950793,0.83294259,1.61415012,1.029194612,1.004990367,1.003336512,1.132341165,1.172184217,1.175228541,1.192685539,1.134749318,1.006886714,1.102964456,0.914080119,1.255885654,0.871826659,0.954478017,0.744196662,0.1295294,9.452426605,107.88,0.040684666,0.511780473,-1.42910632,-1.495131596,0.029271378
car_1,car_4,0.702940158,1.053579871,1.235435066,1.125475344,0.643206172,1.101212487,0.847980579,0.83151704,0.790729458,0.990680432,0.721798533,0.820964171,0.851237869,1.01693831,0.959010726,0.701874266,0.95855244,0.850438154,1.308991431,1.213625806,0.1300368,10.63913228,113.64,-1.66116145,-0.98003594,-1.420467164,-1.389219827,0.2882332
car_1,car_5,1.195305358,1.031253599,1.12368657,1.095796117,1.457661928,0.915505398,1.255500711,1.215889387,1.233005709,1.285341098,1.147754825,1.228117767,0.797870086,1.047284883,1.356348458,1.178770706,1.134029537,1.10196715,0.670819534,0.925335687,0.142561,15.57795135,122.11,0.780183815,-1.260853292,-1.20722612,-0.94843735,0.669032962
car_1,guitar_1,0.800945768,1.222253341,1.323284724,1.298637132,0.998376285,0.87688674,0.957940227,0.893593597,0.874610023,0.864689149,1.010584867,0.867355807,0.839377618,0.916111586,1.526571449,1.042180206,1.045830961,0.811594961,0.66682121,0.944774077,0.2712186,27.93839767,125.1,-1.175210104,-1.042443709,0.98333943,0.154714652,0.803459324
car_1,guitar_2,0.831511508,1.067898874,0.967049667,1.153239999,1.683191594,1.261993965,1.079515422,1.059379109,1.174858264,1.223737375,0.750529665,1.04747497,1.247508764,1.028547549,1.078161996,0.885385402,0.801552831,1.199771536,1.298575977,1.134225856,0.2617895,28.59046108,129.14,-1.023652836,1.105112393,0.82279655,0.21291037,0.985092268
car_1,guitar_3,1.132078826,1.163596612,0.807689767,0.910991567,0.620816484,1.17994887,1.349694585,0.972087891,1.03598191,1.221212929,1.168942095,1.199380908,1.25055382,1.131381579,1.196281991,1.23596861,1.191266006,1.09781377,1.314427378,1.014354461,0.2504159,31.33551229,127.29,0.466681166,1.121135254,0.62914599,0.45790223,0.901918767
car_1,guitar_4,0.86381211,0.972442454,0.749997954,0.973198308,0.549719093,1.118952618,1.093377484,1.264925462,1.018455508,1.056513418,1.029735089,1.095130076,1.12225596,0.670774706,1.222527777,1.157331638,0.80653731,1.019983521,1.046157278,0.615093204,0.26306707,29.49457657,123.08,-0.863493422,0.446041342,0.844548867,0.293601373,0.712642852
car_1,guitar_5,1.129541762,1.202252985,0.925341838,0.955990445,1.433674268,0.963112449,0.82314498,0.880906602,1.069992362,0.959363135,1.182279114,1.115237131,1.061716975,1.122822635,0.538812703,1.430184156,1.030815395,1.029232859,0.988790747,1.058574325,0.2555063,31.65854624,123.04,0.454101379,0.127489651,0.715816772,0.486732544,0.710844506
car_1,lamp_1,0.930568859,0.797407789,1.191090476,1.120407367,0.63165621,0.931890176,0.745692844,0.905602613,0.859045348,0.802928272,0.885986073,0.891432472,1.345460083,0.926476637,0.60936022,0.929846664,0.869361365,0.640805694,1.439839017,0.810036877,0.2297789,34.30836411,128.79,-0.532486533,1.620525036,0.277773811,0.723224966,0.969356741
car_1,lamp_2,1.271146084,1.176428634,1.158352838,0.841895459,0.336566632,0.988935207,1.263378178,0.663133279,0.830886399,1.092295033,1.395179199,1.073407296,1.316197819,1.019356656,0.648278942,1.159496156,0.907730906,1.003320133,1.264549937,0.932659754,0.26483685,33.18180191,144.38,1.156232726,1.466549153,0.874681708,0.622680915,1.670262088
car_1,lamp_3,1.070498468,0.854946502,0.601925688,0.921743667,1.642989366,0.567221991,0.770850599,0.515942645,0.980478023,0.834650476,1.045321967,0.823269355,1.071620376,0.881971274,1.162543503,0.925563122,1.189586612,0.767466164,0.45256701,0.975771443,0.2701112,27.21636782,124.65,0.161340911,0.179600619,0.964484483,0.090274529,0.783227932
car_1,lamp_4,1.422159657,1.136608668,0.755685953,0.58274469,0.784311829,1.462394208,1.031952778,1.423993239,1.141968654,1.076980122,1.307714112,1.139745322,1.05324352,0.866478164,0.612510053,1.080043651,1.00038458,0.979995486,0.942875707,0.89367568,0.252238,39.88486629,155.24,1.905018934,0.082902953,0.660169649,1.220919741,2.158513023
car_1,lamp_5,1.297969785,1.221322543,0.897605705,0.84204464,1.181955448,1.489365309,1.246305294,1.261584934,1.065929731,1.061035066,1.33083622,1.246861507,1.297947501,1.121309062,1.249011548,1.141294682,1.087727368,0.972321909,1.339459436,1.110493271,0.270952,34.23434196,130.75,1.289235455,1.370517321,0.978800213,0.716618596,1.057475694
car_2,car_3,1.115200003,0.903151425,0.636724328,0.965576927,1.50370767,1.075845862,1.106838728,0.838272233,1.228476781,0.933861353,0.931100671,1.070792298,1.182617657,1.148426324,1.038835821,1.218488518,0.95379971,1.045265543,1.230902491,1.268631784,0.1249864,4.787215003,94.301,0.382989153,0.763660156,-1.506456894,-1.911495001,-0.581222125
car_2,car_4,0.961766048,1.255565373,0.800281516,1.006795666,0.670239727,1.326908781,0.972909144,1.316880036,1.123390591,1.04989833,1.153969864,1.089125595,0.930353175,1.065080859,0.934634251,1.053590731,0.933470868,0.982000864,1.082754909,1.050496038,0.08264947,9.035414452,47.759,-0.377798286,-0.563737013,-2.227299039,-1.532349329,-2.673687595
car_2,car_5,1.034236424,0.842582952,1.443501977,1.331087064,1.45390581,1.002865928,1.199083136,0.8730174,0.881173018,1.035328045,0.995269933,0.837293627,0.831080019,0.792782774,1.278235984,0.711527061,0.987706394,0.762238728,0.867992445,0.937016204,0.1134995,12.75038582,97.825,-0.01846093,-1.086105065,-1.702036537,-1.200793494,-0.422787844
car_2,guitar_1,0.739140075,0.967311056,1.058694989,1.147177499,0.91180513,1.027368343,1.264692732,0.88137354,0.850293235,1.167848429,1.298928836,1.013886036,0.904204777,1.069670579,1.249893199,1.079416779,1.541257341,1.145706574,0.653018905,0.796346686,0.30518645,34.90251336,80.609,-1.48166766,-0.701327962,1.561686936,0.77625193,-1.196795956
car_2,guitar_2,0.866986817,0.943608808,0.789149161,0.980217244,0.861311219,1.034780282,0.881843695,0.883333949,0.771677339,0.81871488,0.800616785,0.867724068,1.171895353,0.906467271,0.867903831,1.068866378,0.666253359,1.04897119,0.994682868,0.730112335,0.29321826,35.00230078,79.811,-0.847751944,0.70724018,1.357912695,0.785157813,-1.232672958
car_2,guitar_3,1.241370316,1.294343807,1.036986884,0.988551288,1.231618843,1.168413669,0.97081639,1.399129079,1.111147862,0.89854245,1.167765449,0.860990487,1.154311794,0.999510903,1.085262356,1.191932998,0.9148853,1.02276279,1.607978801,1.433448772,0.2748369,38.32403607,81.583,1.008592457,0.614716785,1.044945766,1.081617895,-1.153006231
car_2,guitar_4,0.842175168,0.928310119,0.83198126,0.920945019,0.478208066,0.821419151,0.622318095,0.656631928,0.68336351,0.635657917,0.668715516,0.985252481,1.143576929,0.519356281,0.854433678,0.897078597,0.776227805,0.758276211,0.759638385,0.702716452,0.28511494,36.12332486,78.73,-0.970778108,0.558230714,1.219942971,0.885207595,-1.281273258
car_2,guitar_5,0.632428785,1.008748742,0.881521742,0.751053399,1.612024318,0.673837375,0.908390355,0.916529949,0.785386928,0.578264964,0.941169116,0.947157764,1.121064723,1.032660644,1.185870692,1.159988748,0.817012457,1.042805979,0.746556549,0.915406813,0.29983157,38.31409784,80.841,-2.01078528,0.43977314,1.470513032,1.080730923,-1.186365549
car_2,lamp_1,0.934883533,1.125158592,0.542055687,0.833609405,0.54511414,1.190323363,1.163677861,1.22807368,1.017484814,1.165885379,1.27963328,1.136458795,1.06429263,1.254163367,1.022748068,1.080435641,1.484234589,1.290201187,1.462622973,1.10117407,0.2747925,37.33407986,86.872,-0.511092639,0.141042558,1.044189797,0.993265732,-0.915219933
car_2,lamp_2,1.246572925,1.221361738,1.074267846,0.665655666,0.598456311,1.063892704,0.817227512,1.301754698,1.195649225,0.817159249,1.227633128,1.07547988,1.280347179,1.291891969,1.180533842,1.081797124,0.780807862,1.211896213,1.311933815,1.299313295,0.28353095,32.69701602,103.19,1.034389091,1.27790572,1.192973449,0.579414474,-0.181584689
car_2,lamp_3,1.044292483,1.024179415,1.101198314,1.03074477,1.538255441,0.980894178,1.017515939,1.234859387,0.99147419,1.049988449,1.177660126,1.0084025,1.035013268,1.059245415,0.758988994,1.085471584,1.026365167,1.060754721,0.45318938,0.970723019,0.2773254,31.00621149,99.169,0.031401067,-0.013023293,1.087315765,0.428512609,-0.362363419
car_2,lamp_4,0.937172008,1.155798324,0.761736692,0.954650068,1.064901908,1.260480902,1.022929469,1.029855152,1.084519338,0.905536986,0.929484857,1.162671302,1.108903667,0.7591,1.260981974,1.009689832,0.756711248,1.059494162,0.984208255,0.727901604,0.29405266,41.58155881,109.02,-0.499745457,0.375782557,1.372119457,1.3723471,0.080524238
car_2,lamp_5,0.887765598,0.811132509,1.326967029,1.031510035,1.656070757,1.016276418,0.926687221,0.91469765,0.898942366,0.638527503,0.53137403,0.861981653,0.936718675,0.823112514,1.078060801,0.915104709,0.768559204,1.012865454,1.254064465,1.034877077,0.2915469,33.13070604,73.53,-0.744722367,-0.530242219,1.329455584,0.618120683,-1.515058236
car_3,car_4,0.889014963,1.075209429,1.089417677,1.393319316,1.371651704,0.837256583,1.071196685,1.236276937,1.185637128,1.198493227,0.965868074,1.185479541,1.250080607,1.056633237,1.669825604,0.827389823,1.605267826,0.995732988,1.118496899,1.270907438,0.1012396,9.065778425,104.48,-0.738527511,1.118645242,-1.910777525,-1.529639388,-0.123588031
car_3,car_5,0.914480762,1.150659334,1.403565794,1.16568335,0.310001494,0.906037936,1.163876409,1.063675793,1.171535525,1.124164169,1.162708976,0.912723024,1.073582308,1.210119347,0.894666964,1.299020328,1.336392396,1.324016322,0.833300815,1.194627304,0.0602648,9.072637,69.659,-0.612257808,0.189924161,-2.608427608,-1.52902727,-1.689093169
car_3,guitar_1,1.354824883,1.169659426,1.126589869,1.233161932,1.067900322,1.227584359,1.063322998,1.16279928,1.119353131,1.113650475,1.278352296,1.183195659,1.034516332,1.164795934,1.103058221,1.062012826,1.084030322,1.254296566,1.262249487,1.304404044,0.27585757,32.45295779,122.74,1.571145964,-0.015638134,1.062324021,0.557632629,0.697356911
car_3,guitar_2,1.218175061,1.173642163,0.940514621,1.05464432,0.70221827,1.230650652,1.286266933,1.095879204,1.216054589,1.031274458,1.036603585,1.018993006,1.113467028,1.058219175,1.349188016,1.049624932,1.35254704,1.241441873,1.572827531,1.215111283,0.2319624,32.25482715,127.19,0.893581027,0.399794627,0.314950782,0.539949755,0.897422902
car_3,guitar_3,1.041515565,0.812183354,0.920706842,0.815091557,1.39411868,1.432190838,0.713619838,1.2345965,1.16550704,0.717246362,0.65018278,0.833207711,0.936155098,0.998019167,0.969724914,0.873084983,1.31666357,0.982011465,0.591565972,0.60263069,0.2227594,36.24126408,125.44,0.017631987,-0.53320772,0.158257553,0.8957335,0.818745265
car_3,guitar_4,1.486841337,1.191940646,0.966198165,1.08968936,1.496710261,1.092610281,1.263449494,0.859311639,1.108317561,1.143848071,0.944366173,1.002204016,1.089857225,1.200117951,1.224377742,1.058926224,1.380263903,1.417730379,1.743846943,1.090253885,0.22970635,33.50727397,115.12,2.225736794,0.275561579,0.276538551,0.651728827,0.354772001
